Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-11-01 22:01:18,1383343278,211,0,3,47,0,0,0,0,0,0
2013-11-01 22:01:32,1383343292,212,0,2,48,0,0,0,0,0,0
2013-11-01 22:01:47,1383343307,211,0,3,48,0,0,0,0,0,0
2013-11-01 22:02:01,1383343321,211,0,2,47,0,0,0,0,0,0
2013-11-01 22:02:47,1383343367,209,0,3,47,0,0,0,0,0,0
2013-11-01 22:02:49,1383343369,209,0,3,47,0,0,0,0,0,0
2013-11-01 22:03:01,1383343381,210,0,3,47,0,0,1,0,0,0
2013-11-01 22:03:03,1383343383,211,0,3,46,0,0,1,0,0,0
2013-11-01 22:03:16,1383343396,209,0,3,47,0,0,0,0,0,0
2013-11-01 22:03:18,1383343398,209,0,3,47,0,0,0,0,0,0
2013-11-01 22:03:30,1383343410,210,0,2,47,0,0,0,0,0,0
2013-11-01 22:03:32,1383343412,210,0,2,47,0,0,0,0,0,0
2013-11-01 22:03:46,1383343426,361,0,97,47,0,0,0,0,0,0
2013-11-01 22:04:01,1383343441,360,0,97,47,0,0,0,0,0,0
2013-11-01 22:04:15,1383343455,361,0,97,47,0,0,0,0,0,0
2013-11-01 22:04:18,1383343458,367,0,97,47,0,0,0,0,0,0
2013-11-01 22:04:30,1383343470,366,0,100,21,0,0,0,0,0,0
2013-11-01 22:04:32,1383343472,366,0,99,21,0,0,0,0,0,0
2013-11-01 22:04:44,1383343484,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:04:46,1383343486,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:04:59,1383343499,274,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:01,1383343501,274,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:14,1383343514,274,0,100,0,0,0,0,0,0,0
2013-11-01 22:05:16,1383343516,274,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:17,1383343517,274,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:28,1383343528,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:30,1383343530,277,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:32,1383343532,277,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:45,1383343545,277,0,100,0,0,0,0,0,0,0
2013-11-01 22:05:46,1383343546,277,0,99,0,0,0,0,0,0,0
2013-11-01 22:05:59,1383343559,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:06:01,1383343561,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:06:14,1383343574,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:06:15,1383343575,275,0,99,0,0,0,0,0,0,0
2013-11-01 22:06:18,1383343578,275,0,98,0,0,0,0,0,0,0
2013-11-01 22:06:28,1383343588,276,0,98,0,0,0,0,0,0,0
2013-11-01 22:06:30,1383343590,276,0,95,0,0,0,0,0,0,0
2013-11-01 22:06:33,1383343593,273,0,95,0,0,0,0,0,0,0
2013-11-01 22:06:44,1383343604,273,0,93,0,0,0,0,0,0,0
