Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-11-28 12:15:35,1385640935,267,0,0,0,7,13,1,0,0,7
2013-11-28 12:15:51,1385640951,265,0,0,0,7,14,1,0,0,7
2013-11-28 12:16:06,1385640966,267,0,0,0,7,14,1,0,0,7
2013-11-28 12:16:20,1385640980,264,0,0,0,7,13,1,0,0,7
2013-11-28 12:16:21,1385640981,266,0,0,0,7,13,1,0,0,7
2013-11-28 12:16:35,1385640995,264,0,0,0,8,13,1,0,0,7
2013-11-28 12:16:36,1385640996,264,0,0,0,8,13,1,0,0,7
2013-11-28 12:16:50,1385641010,264,0,0,0,8,14,1,0,0,7
2013-11-28 12:16:51,1385641011,264,0,0,0,8,14,1,0,0,7
2013-11-28 12:17:05,1385641025,263,0,0,0,7,14,1,0,0,7
2013-11-28 12:17:07,1385641027,263,0,0,0,7,14,1,0,0,7
2013-11-28 12:17:19,1385641039,263,0,0,0,7,14,1,0,0,7
2013-11-28 12:17:20,1385641040,263,0,0,0,7,14,1,0,0,7
2013-11-28 12:17:22,1385641042,263,0,0,0,7,14,1,0,0,7
2013-11-28 12:17:34,1385641054,266,0,0,0,7,13,1,0,0,6
2013-11-28 12:17:36,1385641056,266,0,0,0,7,13,1,0,0,6
2013-11-28 12:17:37,1385641057,266,0,0,0,7,13,1,0,0,6
2013-11-28 12:17:49,1385641069,262,0,0,0,8,13,1,0,0,7
2013-11-28 12:17:51,1385641071,262,0,0,0,8,13,1,0,0,7
2013-11-28 12:18:05,1385641085,265,0,0,0,7,14,1,0,0,7
2013-11-28 12:18:06,1385641086,266,0,0,0,7,14,1,0,0,7
2013-11-28 12:18:19,1385641099,262,0,0,0,7,13,1,0,0,7
2013-11-28 12:18:20,1385641100,262,0,0,0,7,13,1,0,0,7
2013-11-28 12:18:21,1385641101,262,0,0,0,7,13,1,0,0,7
2013-11-28 12:18:34,1385641114,264,0,0,0,7,14,1,0,0,7
2013-11-28 12:18:35,1385641115,264,0,0,0,7,14,1,0,0,7
2013-11-28 12:18:36,1385641116,264,0,0,0,7,14,1,0,0,7
2013-11-28 12:18:49,1385641129,267,0,0,0,8,14,1,0,0,7
2013-11-28 12:18:50,1385641130,267,0,0,0,8,14,1,0,0,7
2013-11-28 12:19:04,1385641144,262,0,0,0,7,14,1,0,0,7
2013-11-28 12:19:05,1385641145,262,0,0,0,7,14,1,0,0,7
2013-11-28 12:19:06,1385641146,262,0,0,0,7,14,1,0,0,7
