Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-10-09 13:06:17,1381323977,523,74,0,69,0,0,0,0,0,1
2013-10-09 13:06:31,1381323991,526,75,0,69,0,0,0,0,0,1
2013-10-09 13:06:46,1381324006,540,74,0,68,0,0,0,0,0,1
2013-10-09 13:07:01,1381324021,532,74,0,68,0,0,0,0,0,1
2013-10-09 13:07:15,1381324035,540,74,0,69,0,0,0,0,0,1
2013-10-09 13:07:18,1381324038,539,74,0,69,0,0,0,0,0,1
2013-10-09 13:07:30,1381324050,537,74,0,69,0,0,0,0,0,1
2013-10-09 13:07:32,1381324052,537,74,0,69,0,0,0,0,0,1
2013-10-09 13:07:44,1381324064,548,74,0,69,0,0,0,0,0,1
2013-10-09 13:07:47,1381324067,557,73,0,68,0,0,0,0,0,1
2013-10-09 13:07:59,1381324079,561,74,0,69,0,0,0,0,0,1
2013-10-09 13:08:01,1381324081,561,74,0,69,0,0,0,0,0,1
2013-10-09 13:08:13,1381324093,558,73,0,69,0,0,0,0,0,1
2013-10-09 13:08:16,1381324096,558,73,0,69,0,0,0,0,0,1
2013-10-09 13:08:17,1381324097,569,73,0,69,0,0,0,0,0,1
2013-10-09 13:08:27,1381324107,561,73,0,69,0,0,0,0,0,1
2013-10-09 13:08:30,1381324110,549,73,0,37,0,0,0,0,0,1
2013-10-09 13:08:32,1381324112,549,73,0,37,0,0,0,0,0,1
2013-10-09 13:08:45,1381324125,628,73,0,0,0,0,0,0,0,1
2013-10-09 13:08:46,1381324126,628,73,0,0,0,0,0,0,0,1
2013-10-09 13:08:59,1381324139,619,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:01,1381324141,617,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:14,1381324154,630,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:15,1381324155,630,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:17,1381324157,630,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:28,1381324168,637,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:30,1381324170,637,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:32,1381324172,637,72,0,0,0,0,0,0,0,1
2013-10-09 13:09:44,1381324184,653,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:47,1381324187,653,73,0,0,0,0,0,0,0,1
2013-10-09 13:09:59,1381324199,659,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:01,1381324201,692,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:13,1381324213,796,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:16,1381324216,796,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:18,1381324218,796,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:28,1381324228,864,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:30,1381324230,864,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:32,1381324232,864,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:45,1381324245,755,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:46,1381324246,755,72,0,0,0,0,0,0,0,1
2013-10-09 13:10:59,1381324259,820,72,0,0,0,0,0,0,0,1
2013-10-09 13:11:01,1381324261,820,72,0,0,0,0,0,0,0,1
2013-10-09 13:11:14,1381324274,834,72,0,0,0,0,0,0,0,1
2013-10-09 13:11:15,1381324275,805,72,0,0,0,0,0,0,0,1
