Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-03-06 16:23:19,1394122999,166,0,0,0,0,4,62,2,0,0
2014-03-06 16:23:33,1394123013,166,0,0,0,0,4,63,2,0,1
2014-03-06 16:23:41,1394123021,168,0,0,0,0,3,63,2,0,1
2014-03-06 16:23:47,1394123027,166,0,0,0,0,3,63,2,0,1
2014-03-06 16:23:55,1394123035,167,0,0,0,0,3,62,2,0,1
2014-03-06 16:24:02,1394123042,167,0,0,0,0,3,62,2,0,1
2014-03-06 16:24:09,1394123049,169,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:16,1394123056,166,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:19,1394123059,166,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:24,1394123064,168,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:30,1394123070,166,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:33,1394123073,168,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:38,1394123078,168,0,0,0,0,3,62,2,0,1
2014-03-06 16:24:40,1394123080,168,0,0,0,0,3,62,2,0,1
2014-03-06 16:24:44,1394123084,168,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:47,1394123087,168,0,0,0,0,3,63,2,0,1
2014-03-06 16:24:52,1394123092,166,0,0,0,0,3,63,2,0,0
2014-03-06 16:24:54,1394123094,166,0,0,0,0,3,64,2,0,0
2014-03-06 16:24:59,1394123099,168,0,0,0,0,3,64,2,0,1
2014-03-06 16:25:02,1394123102,168,0,0,0,0,3,61,2,0,1
2014-03-06 16:25:06,1394123106,166,0,0,0,0,3,61,2,0,1
2014-03-06 16:25:08,1394123108,167,0,0,0,0,3,61,2,0,0
2014-03-06 16:25:13,1394123113,167,0,0,0,0,3,63,2,0,1
2014-03-06 16:25:16,1394123116,171,0,0,0,0,3,63,2,0,1
2014-03-06 16:25:19,1394123119,171,0,0,0,0,3,64,2,0,1
2014-03-06 16:25:21,1394123121,171,0,0,0,0,3,64,2,0,1
2014-03-06 16:25:23,1394123123,171,0,0,0,0,3,64,2,0,1
2014-03-06 16:25:28,1394123128,168,0,0,0,0,3,61,2,0,1
2014-03-06 16:25:30,1394123130,168,0,0,0,0,3,61,2,0,1
2014-03-06 16:25:34,1394123134,166,0,0,0,0,3,62,2,0,1
