Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-01-17 22:26:20,1389997580,251,0,0,0,0,0,0,2,1,0
2014-01-17 22:27:19,1389997639,249,0,0,0,0,0,0,2,1,0
2014-01-17 22:27:34,1389997654,245,0,0,0,0,0,0,2,1,0
2014-01-17 22:27:49,1389997669,247,0,0,0,0,0,0,2,1,0
2014-01-17 22:28:04,1389997684,241,0,0,0,0,0,0,2,1,0
2014-01-17 22:28:19,1389997699,240,0,0,0,0,0,0,2,1,0
2014-01-17 22:28:34,1389997714,246,0,0,0,0,0,0,2,1,0
2014-01-17 22:28:49,1389997729,243,0,0,0,0,0,0,2,1,0
2014-01-17 22:28:50,1389997730,243,0,0,0,0,0,0,2,1,0
2014-01-17 22:29:05,1389997745,246,0,0,0,0,0,0,2,1,0
2014-01-17 22:29:20,1389997760,238,0,0,0,0,0,0,2,1,0
2014-01-17 22:29:35,1389997775,253,0,0,0,0,0,0,2,1,0
2014-01-17 22:29:50,1389997790,238,0,0,0,0,0,0,2,1,0
2014-01-17 22:30:05,1389997805,251,0,0,0,0,0,0,2,1,0
2014-01-17 22:30:20,1389997820,246,0,0,0,0,0,0,2,1,0
2014-01-17 22:30:35,1389997835,239,0,0,0,0,0,0,2,1,0
2014-01-17 22:30:50,1389997850,245,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:05,1389997865,245,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:19,1389997879,240,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:20,1389997880,249,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:34,1389997894,251,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:35,1389997895,251,0,0,0,0,0,0,2,1,0
2014-01-17 22:31:50,1389997910,239,0,0,0,0,0,0,2,1,0
2014-01-17 22:32:05,1389997925,246,0,0,0,0,0,0,2,1,0
2014-01-17 22:32:20,1389997940,247,0,0,0,0,0,0,2,1,0
2014-01-17 22:32:35,1389997955,244,0,0,0,0,0,0,2,1,0
2014-01-17 22:32:50,1389997970,242,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:05,1389997985,240,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:19,1389997999,238,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:20,1389998000,238,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:34,1389998014,238,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:35,1389998015,246,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:49,1389998029,245,0,0,0,0,0,0,2,1,0
2014-01-17 22:33:50,1389998030,245,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:04,1389998044,242,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:05,1389998045,242,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:19,1389998059,357,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:21,1389998061,357,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:34,1389998074,344,0,0,0,0,0,0,2,1,0
2014-01-17 22:34:36,1389998076,344,0,0,0,0,0,0,2,1,0
