Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-11-20 11:31:18,1384947078,3078,0,70,0,0,0,2,25,0,0
2013-11-20 11:31:31,1384947091,3078,0,70,0,0,0,1,25,0,0
2013-11-20 11:31:45,1384947105,215,0,69,0,0,0,1,25,0,0
2013-11-20 11:31:58,1384947118,212,0,71,0,0,0,2,25,0,0
2013-11-20 11:32:18,1384947138,213,0,70,0,0,0,2,25,0,0
2013-11-20 11:32:31,1384947151,213,0,69,0,0,0,1,25,0,0
2013-11-20 11:32:45,1384947165,212,0,69,0,0,0,1,25,0,0
2013-11-20 11:32:58,1384947178,216,0,69,0,0,0,1,25,0,0
2013-11-20 11:33:12,1384947192,212,0,69,0,0,0,2,25,0,0
2013-11-20 11:33:17,1384947197,212,0,69,0,0,0,2,25,0,0
2013-11-20 11:33:26,1384947206,213,0,70,0,0,0,1,25,0,0
2013-11-20 11:33:31,1384947211,213,0,70,0,0,0,1,25,0,0
2013-11-20 11:33:39,1384947219,212,0,70,0,0,0,1,25,0,0
2013-11-20 11:33:44,1384947224,212,0,70,0,0,0,2,25,0,0
2013-11-20 11:33:53,1384947233,212,0,69,0,0,0,1,26,0,0
2013-11-20 11:33:58,1384947238,213,0,69,0,0,0,2,25,0,0
2013-11-20 11:34:06,1384947246,213,0,69,0,0,0,1,25,0,0
2013-11-20 11:34:12,1384947252,215,0,69,0,0,0,1,25,0,0
2013-11-20 11:34:17,1384947257,215,0,69,0,0,0,2,25,0,0
2013-11-20 11:34:20,1384947260,213,0,69,0,0,0,2,25,0,0
2013-11-20 11:34:25,1384947265,215,0,68,0,0,0,1,25,0,0
2013-11-20 11:34:31,1384947271,212,0,68,0,0,0,1,25,0,0
2013-11-20 11:34:39,1384947279,213,0,69,0,0,0,1,25,0,0
2013-11-20 11:34:44,1384947284,213,0,69,0,0,0,2,25,0,0
2013-11-20 11:34:52,1384947292,211,0,69,0,0,0,1,26,0,0
2013-11-20 11:34:58,1384947298,225,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:06,1384947306,228,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:11,1384947311,225,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:17,1384947317,223,0,69,0,0,0,2,25,0,0
2013-11-20 11:35:19,1384947319,222,0,69,0,0,0,2,25,0,0
2013-11-20 11:35:25,1384947325,222,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:31,1384947331,223,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:38,1384947338,225,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:45,1384947345,223,0,69,0,0,0,1,25,0,0
2013-11-20 11:35:52,1384947352,223,0,68,0,0,0,1,24,0,0
2013-11-20 11:35:58,1384947358,222,0,69,0,0,0,1,25,0,0
2013-11-20 11:36:05,1384947365,222,0,68,0,0,0,2,25,0,0
2013-11-20 11:36:12,1384947372,223,0,69,0,0,0,1,24,0,0
