Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-06-03 11:36:21,1401795381,1777,0,0,0,0,0,2,0,11,21
2014-06-03 11:37:21,1401795441,1385,0,0,0,0,0,2,0,10,20
2014-06-03 11:37:37,1401795457,1298,0,0,0,0,0,2,0,10,20
2014-06-03 11:37:53,1401795473,1252,0,0,0,0,0,1,0,10,20
2014-06-03 11:38:08,1401795488,1256,0,0,0,0,0,2,0,11,20
2014-06-03 11:38:20,1401795500,1219,0,0,0,0,0,2,0,10,20
2014-06-03 11:38:24,1401795504,1226,0,0,0,0,0,2,0,10,20
2014-06-03 11:38:36,1401795516,1185,0,0,0,0,0,2,0,10,20
2014-06-03 11:38:39,1401795519,1185,0,0,0,0,0,2,0,10,20
2014-06-03 11:38:52,1401795532,1183,0,0,0,0,0,1,0,11,19
2014-06-03 11:38:55,1401795535,1152,0,0,0,0,0,1,0,10,19
2014-06-03 11:39:07,1401795547,1152,0,0,0,0,0,2,0,11,20
2014-06-03 11:39:10,1401795550,1152,0,0,0,0,0,2,0,11,20
2014-06-03 11:39:22,1401795562,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:23,1401795563,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:26,1401795566,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:38,1401795578,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:39,1401795579,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:41,1401795581,1105,0,0,0,0,0,1,0,10,20
2014-06-03 11:39:53,1401795593,1033,0,0,0,0,0,1,0,10,21
2014-06-03 11:39:54,1401795594,1033,0,0,0,0,0,1,0,10,21
2014-06-03 11:40:09,1401795609,991,0,0,0,0,0,1,0,10,20
2014-06-03 11:40:10,1401795610,983,0,0,0,0,0,1,0,10,20
2014-06-03 11:40:20,1401795620,980,0,0,0,0,0,2,0,10,19
2014-06-03 11:40:24,1401795624,970,0,0,0,0,0,2,0,10,19
2014-06-03 11:40:25,1401795625,970,0,0,0,0,0,2,0,10,19
2014-06-03 11:40:36,1401795636,964,0,0,0,0,0,2,0,10,20
2014-06-03 11:40:40,1401795640,964,0,0,0,0,0,1,0,10,20
2014-06-03 11:40:41,1401795641,964,0,0,0,0,0,1,0,10,20
2014-06-03 11:40:51,1401795651,972,0,0,0,0,0,1,0,10,20
2014-06-03 11:40:55,1401795655,977,0,0,0,0,0,1,0,10,20
2014-06-03 11:41:07,1401795667,973,0,0,0,0,0,2,0,10,20
2014-06-03 11:41:11,1401795671,973,0,0,0,0,0,2,0,11,20
2014-06-03 11:41:20,1401795680,1002,0,0,0,0,0,2,0,10,19
2014-06-03 11:41:22,1401795682,1002,0,0,0,0,0,2,0,10,21
2014-06-03 11:41:26,1401795686,1043,0,0,0,0,0,1,0,11,21
