Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-09-25 19:21:09,1380136869,387,0,0,86,0,0,0,145,0,0
2013-09-25 19:21:16,1380136876,386,0,0,86,0,0,0,144,0,0
2013-09-25 19:21:23,1380136883,383,0,0,86,0,0,0,144,0,0
2013-09-25 19:21:30,1380136890,388,0,0,87,0,0,0,145,0,0
2013-09-25 19:21:37,1380136897,388,0,0,86,0,0,0,145,0,0
2013-09-25 19:21:43,1380136903,388,0,0,20,0,0,0,145,0,0
2013-09-25 19:21:50,1380136910,324,0,0,20,0,0,0,144,0,0
2013-09-25 19:21:57,1380136917,325,0,0,20,0,0,0,145,0,0
2013-09-25 19:22:05,1380136925,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:09,1380136929,324,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:12,1380136932,324,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:16,1380136936,325,0,0,0,0,0,0,143,0,0
2013-09-25 19:22:23,1380136943,327,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:30,1380136950,329,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:37,1380136957,325,0,0,0,0,0,0,143,0,0
2013-09-25 19:22:43,1380136963,317,0,0,0,0,0,0,144,0,0
2013-09-25 19:22:50,1380136970,317,0,0,0,0,0,0,146,0,0
2013-09-25 19:22:57,1380136977,333,0,0,0,0,0,0,146,0,0
2013-09-25 19:23:04,1380136984,330,0,0,0,0,0,0,146,0,0
2013-09-25 19:23:09,1380136989,329,0,0,0,0,0,0,144,0,0
2013-09-25 19:23:11,1380136991,329,0,0,0,0,0,0,144,0,0
2013-09-25 19:23:16,1380136996,324,0,0,0,0,0,0,145,0,0
2013-09-25 19:23:23,1380137003,324,0,0,0,0,0,0,145,0,0
2013-09-25 19:23:30,1380137010,330,0,0,0,0,0,0,145,0,0
2013-09-25 19:23:37,1380137017,325,0,0,0,0,0,0,145,0,0
2013-09-25 19:23:44,1380137024,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:23:50,1380137030,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:23:57,1380137037,327,0,0,0,0,0,0,145,0,0
2013-09-25 19:24:04,1380137044,327,0,0,0,0,0,0,145,0,0
2013-09-25 19:24:09,1380137049,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:24:11,1380137051,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:24:16,1380137056,325,0,0,0,0,0,0,144,0,0
2013-09-25 19:24:23,1380137063,321,0,0,0,0,0,0,144,0,0
