Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-03-20 12:01:19,1395316879,595,84,113,0,0,0,134,4,2,0
2014-03-20 12:01:34,1395316894,601,84,113,0,0,0,132,4,2,0
2014-03-20 12:01:48,1395316908,592,84,112,0,0,0,125,4,2,0
2014-03-20 12:02:03,1395316923,581,84,112,0,0,0,116,4,2,0
2014-03-20 12:02:17,1395316937,592,84,113,0,0,0,128,4,2,0
2014-03-20 12:02:19,1395316939,592,84,113,0,0,0,128,4,2,0
2014-03-20 12:02:32,1395316952,579,83,113,0,0,0,122,4,2,0
2014-03-20 12:02:34,1395316954,579,83,113,0,0,0,122,4,2,0
2014-03-20 12:02:46,1395316966,593,84,112,0,0,0,130,4,2,0
2014-03-20 12:02:48,1395316968,576,84,112,0,0,0,130,4,2,0
2014-03-20 12:03:01,1395316981,572,83,111,0,0,0,125,4,2,0
2014-03-20 12:03:03,1395316983,572,83,111,0,0,0,125,4,2,0
2014-03-20 12:03:15,1395316995,573,83,112,0,0,0,134,4,2,0
2014-03-20 12:03:17,1395316997,573,83,111,0,0,0,134,4,2,0
2014-03-20 12:03:19,1395316999,587,84,111,0,0,0,134,4,2,0
2014-03-20 12:03:30,1395317010,591,82,112,0,0,0,128,5,2,0
2014-03-20 12:03:31,1395317011,591,82,112,0,0,0,128,5,2,0
2014-03-20 12:03:34,1395317014,591,82,112,0,0,0,128,4,2,0
2014-03-20 12:03:46,1395317026,586,83,112,0,0,0,118,4,2,0
2014-03-20 12:03:48,1395317028,586,82,112,0,0,0,124,4,2,0
2014-03-20 12:04:00,1395317040,574,83,111,0,0,0,113,4,2,0
2014-03-20 12:04:03,1395317043,571,82,111,0,0,0,126,4,2,0
2014-03-20 12:04:15,1395317055,573,83,111,0,0,0,134,4,2,0
2014-03-20 12:04:18,1395317058,573,83,111,0,0,0,134,4,2,0
2014-03-20 12:04:19,1395317059,573,83,111,0,0,0,130,4,2,0
2014-03-20 12:04:30,1395317070,2708,83,110,0,0,0,129,4,2,0
2014-03-20 12:04:32,1395317072,2708,44,111,0,0,0,129,4,2,0
2014-03-20 12:04:34,1395317074,2588,44,111,0,0,0,129,4,2,0
2014-03-20 12:04:47,1395317087,2566,44,112,0,0,0,118,4,2,0
2014-03-20 12:04:49,1395317089,2566,44,112,0,0,0,118,4,2,0
2014-03-20 12:05:01,1395317101,2536,0,110,0,0,0,130,4,2,0
2014-03-20 12:05:03,1395317103,2536,0,111,0,0,0,112,4,2,0
2014-03-20 12:05:16,1395317116,2524,0,110,0,0,0,122,4,2,0
2014-03-20 12:05:17,1395317117,2524,0,110,0,0,0,122,4,2,0
2014-03-20 12:05:19,1395317119,2456,0,110,0,0,0,122,4,2,0
2014-03-20 12:05:30,1395317130,2476,0,111,0,0,0,132,4,2,0
2014-03-20 12:05:32,1395317132,2508,0,111,0,0,0,132,4,2,0
2014-03-20 12:05:34,1395317134,2508,0,111,0,0,0,132,4,2,0
2014-03-20 12:05:46,1395317146,2465,0,110,0,0,0,113,4,2,0
2014-03-20 12:05:48,1395317148,2465,0,110,0,0,0,115,4,2,0
2014-03-20 12:06:00,1395317160,2496,0,111,0,0,0,111,4,2,0
2014-03-20 12:06:02,1395317162,2496,0,111,0,0,0,111,4,2,0
2014-03-20 12:06:15,1395317175,2463,0,111,0,0,0,111,4,2,0
2014-03-20 12:06:17,1395317177,2454,0,111,0,0,0,111,4,2,0
2014-03-20 12:06:19,1395317179,2454,0,111,0,0,0,111,4,2,0
2014-03-20 12:06:29,1395317189,2440,0,110,0,0,0,123,4,2,0
2014-03-20 12:06:31,1395317191,2469,12,110,0,0,0,131,4,2,0
2014-03-20 12:06:34,1395317194,2469,12,110,0,0,0,131,4,2,0
2014-03-20 12:06:45,1395317205,2499,12,109,0,0,0,112,4,2,0
2014-03-20 12:06:48,1395317208,2499,12,109,0,0,0,112,4,2,0
2014-03-20 12:07:00,1395317220,2519,12,110,0,0,0,130,4,2,0
2014-03-20 12:07:02,1395317222,2497,9,110,0,0,0,133,4,2,0
2014-03-20 12:07:14,1395317234,2512,9,110,0,0,0,121,5,2,0
2014-03-20 12:07:17,1395317237,2512,9,110,0,0,0,121,4,2,0
2014-03-20 12:07:19,1395317239,2512,9,110,0,0,0,121,4,2,0
2014-03-20 12:07:29,1395317249,2495,0,110,0,0,0,112,4,2,0
2014-03-20 12:07:31,1395317251,2495,0,110,0,0,0,112,4,2,0
2014-03-20 12:07:34,1395317254,2495,0,110,0,0,0,113,4,2,0
2014-03-20 12:07:46,1395317266,2464,0,109,0,0,0,112,4,2,0
2014-03-20 12:07:48,1395317268,2462,0,109,0,0,0,112,4,2,0
2014-03-20 12:08:00,1395317280,2475,0,110,0,0,0,113,4,2,0
2014-03-20 12:08:03,1395317283,2446,0,110,0,0,0,113,4,2,0
2014-03-20 12:08:15,1395317295,2500,0,110,0,0,0,115,4,2,0
2014-03-20 12:08:17,1395317297,2500,0,110,0,0,0,130,4,2,0
2014-03-20 12:08:19,1395317299,2500,0,110,0,0,0,130,4,2,0
2014-03-20 12:08:29,1395317309,2474,0,109,0,0,0,130,4,2,0
2014-03-20 12:08:31,1395317311,2474,0,109,0,0,0,130,4,2,0
2014-03-20 12:08:33,1395317313,2462,0,109,0,0,0,130,4,2,0
2014-03-20 12:08:46,1395317326,2460,0,110,0,0,0,113,4,2,0
2014-03-20 12:08:47,1395317327,2490,0,109,0,0,0,131,4,2,0
2014-03-20 12:09:00,1395317340,2460,0,110,0,0,0,115,4,2,0
2014-03-20 12:09:02,1395317342,2460,0,110,0,0,0,115,4,2,0
2014-03-20 12:09:15,1395317355,2469,0,109,0,0,0,36,5,2,0
2014-03-20 12:09:16,1395317356,2469,0,109,0,0,0,36,4,2,0
2014-03-20 12:09:19,1395317359,2446,0,109,0,0,0,14,4,2,0
2014-03-20 12:09:29,1395317369,2407,0,108,0,0,0,14,4,2,0
2014-03-20 12:09:31,1395317371,2407,0,108,0,0,0,14,4,2,0
2014-03-20 12:09:34,1395317374,2461,0,108,0,0,0,14,4,2,0
2014-03-20 12:09:45,1395317385,2461,0,109,0,0,0,14,4,2,0
2014-03-20 12:09:48,1395317388,2461,0,110,0,0,0,14,4,2,0
2014-03-20 12:10:00,1395317400,2405,12,110,0,0,0,14,4,2,0
2014-03-20 12:10:03,1395317403,2405,11,110,0,0,0,14,4,2,0
2014-03-20 12:10:14,1395317414,2413,0,110,0,0,0,14,4,2,0
2014-03-20 12:10:17,1395317417,2405,0,110,0,0,0,14,4,2,0
2014-03-20 12:10:19,1395317419,2405,0,110,0,0,0,14,4,2,0
2014-03-20 12:10:28,1395317428,2402,0,109,0,0,0,14,4,2,0
2014-03-20 12:10:31,1395317431,2463,0,109,0,0,0,14,4,2,0
2014-03-20 12:10:34,1395317434,2463,0,109,0,0,0,14,4,2,0
2014-03-20 12:10:46,1395317446,2401,0,109,0,0,0,14,4,2,0
2014-03-20 12:10:48,1395317448,2401,0,109,0,0,0,14,4,2,0
2014-03-20 12:11:00,1395317460,2406,0,110,0,0,0,14,4,2,0
2014-03-20 12:11:02,1395317462,2465,0,110,0,0,0,14,4,2,0
2014-03-20 12:11:14,1395317474,2415,0,109,0,0,0,14,4,2,0
2014-03-20 12:11:17,1395317477,2406,0,109,0,0,0,14,4,2,0
2014-03-20 12:11:19,1395317479,2406,0,109,0,0,0,14,4,2,0
2014-03-20 12:11:29,1395317489,2458,0,109,0,0,0,14,4,2,0
