Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-03-07 10:52:15,1394189535,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:52:25,1394189545,137,0,5,1,0,0,0,0,0,0
2014-03-07 10:52:35,1394189555,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:52:45,1394189565,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:52:56,1394189576,138,0,4,1,0,0,0,0,0,0
2014-03-07 10:53:16,1394189596,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:53:26,1394189606,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:53:36,1394189616,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:53:46,1394189626,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:53:56,1394189636,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:54:07,1394189647,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:54:16,1394189656,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:54:17,1394189657,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:54:27,1394189667,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:54:37,1394189677,138,0,4,1,0,0,0,0,0,0
2014-03-07 10:54:47,1394189687,138,0,4,1,0,0,0,0,0,0
2014-03-07 10:54:57,1394189697,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:07,1394189707,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:14,1394189714,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:17,1394189717,139,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:24,1394189724,138,0,4,1,0,0,0,0,0,0
2014-03-07 10:55:28,1394189728,137,0,4,1,0,0,0,0,0,0
2014-03-07 10:55:35,1394189735,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:38,1394189738,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:45,1394189745,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:48,1394189748,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:55:55,1394189755,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:05,1394189765,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:15,1394189775,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:25,1394189785,1160,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:26,1394189786,1160,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:35,1394189795,1157,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:36,1394189796,1157,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:46,1394189806,1145,0,5,1,0,0,0,0,0,0
2014-03-07 10:56:56,1394189816,1142,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:06,1394189826,1156,0,4,1,0,0,0,0,0,0
2014-03-07 10:57:15,1394189835,1137,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:16,1394189836,1137,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:25,1394189845,1146,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:26,1394189846,1146,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:36,1394189856,243,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:37,1394189857,243,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:46,1394189866,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:47,1394189867,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:57:57,1394189877,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:07,1394189887,137,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:15,1394189895,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:17,1394189897,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:25,1394189905,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:27,1394189907,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:35,1394189915,137,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:37,1394189917,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:45,1394189925,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:48,1394189928,137,0,5,1,0,0,0,0,0,0
2014-03-07 10:58:55,1394189935,137,0,5,1,0,0,0,0,0,0
2014-03-07 10:59:06,1394189946,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:59:16,1394189956,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:59:26,1394189966,139,0,4,1,0,0,0,0,0,0
2014-03-07 10:59:27,1394189967,139,0,4,1,0,0,0,0,0,0
2014-03-07 10:59:37,1394189977,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:59:47,1394189987,138,0,5,1,0,0,0,0,0,0
2014-03-07 10:59:57,1394189997,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:08,1394190008,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:15,1394190015,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:18,1394190018,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:25,1394190025,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:28,1394190028,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:35,1394190035,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:38,1394190038,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:45,1394190045,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:48,1394190048,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:00:56,1394190056,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:01:06,1394190066,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:01:15,1394190075,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:01:16,1394190076,138,0,5,1,0,0,0,0,0,0
2014-03-07 11:01:26,1394190086,137,0,5,1,0,0,0,0,0,0
2014-03-07 11:01:36,1394190096,138,0,5,1,0,0,0,0,0,0
