Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2013-12-17 17:24:18,1387301058,243,0,0,0,0,0,0,0,0,0
2013-12-17 17:24:33,1387301073,244,0,0,0,0,0,0,0,0,0
2013-12-17 17:24:48,1387301088,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:03,1387301103,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:18,1387301118,241,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:19,1387301119,241,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:33,1387301133,246,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:34,1387301134,246,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:48,1387301148,242,0,0,0,0,0,0,0,0,0
2013-12-17 17:25:49,1387301149,242,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:03,1387301163,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:04,1387301164,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:18,1387301178,242,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:20,1387301180,242,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:33,1387301193,241,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:35,1387301195,241,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:48,1387301208,251,0,0,0,0,0,0,0,0,0
2013-12-17 17:26:49,1387301209,251,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:03,1387301223,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:04,1387301224,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:18,1387301238,262,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:19,1387301239,262,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:33,1387301253,261,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:34,1387301254,261,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:48,1387301268,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:27:49,1387301269,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:03,1387301283,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:04,1387301284,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:18,1387301298,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:19,1387301299,256,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:33,1387301313,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:34,1387301314,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:28:48,1387301328,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:03,1387301343,256,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:17,1387301357,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:18,1387301358,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:19,1387301359,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:32,1387301372,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:33,1387301373,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:34,1387301374,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:48,1387301388,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:29:49,1387301389,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:03,1387301403,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:04,1387301404,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:34,1387301434,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:35,1387301435,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:49,1387301449,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:30:50,1387301450,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:04,1387301464,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:05,1387301465,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:18,1387301478,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:19,1387301479,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:20,1387301480,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:33,1387301493,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:34,1387301494,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:35,1387301495,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:48,1387301508,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:31:49,1387301509,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:03,1387301523,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:04,1387301524,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:18,1387301538,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:19,1387301539,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:33,1387301553,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:32:48,1387301568,256,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:03,1387301583,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:17,1387301597,258,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:18,1387301598,258,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:19,1387301599,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:32,1387301612,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:33,1387301613,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:34,1387301614,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:48,1387301628,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:33:49,1387301629,259,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:03,1387301643,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:04,1387301644,257,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:18,1387301658,252,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:19,1387301659,252,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:33,1387301673,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:34,1387301674,254,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:48,1387301688,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:34:49,1387301689,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:35:03,1387301703,255,0,0,0,0,0,0,0,0,0
2013-12-17 17:35:18,1387301718,240,0,0,0,0,0,0,0,0,0
2013-12-17 17:35:33,1387301733,246,0,0,0,0,0,0,0,0,0
2013-12-17 17:35:48,1387301748,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:36:03,1387301763,253,0,0,0,0,0,0,0,0,0
2013-12-17 17:36:18,1387301778,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:36:19,1387301779,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:36:33,1387301793,250,0,0,0,0,0,0,0,0,0
2013-12-17 17:36:48,1387301808,251,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:02,1387301822,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:03,1387301823,245,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:17,1387301837,250,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:18,1387301838,243,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:19,1387301839,243,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:32,1387301852,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:33,1387301853,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:34,1387301854,249,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:48,1387301868,252,0,0,0,0,0,0,0,0,0
2013-12-17 17:37:49,1387301869,252,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:03,1387301883,244,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:04,1387301884,244,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:18,1387301898,250,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:19,1387301899,246,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:33,1387301913,244,0,0,0,0,0,0,0,0,0
2013-12-17 17:38:48,1387301928,252,0,0,0,0,0,0,0,0,0
2013-12-17 17:39:03,1387301943,249,0,0,0,0,0,0,0,0,0
